State,year,month,Coal,Solar,Total Generation,Wind
Chandigarh,2022,2,0.0,50.495,0.99,0.0
Chandigarh,2022,3,0.0,50.495,0.99,0.0
Chandigarh,2022,4,0.0,51.405,2.81,0.0
Chandigarh,2022,5,0.0,50.115,0.23,0.0
Chandigarh,2022,6,0.0,50.115,0.23,0.0
Chandigarh,2022,7,0.0,50.1,0.2,0.0
Chandigarh,2022,8,0.0,51.08,2.16,0.0
Chandigarh,2022,9,0.0,50.095,0.19,0.0
Chandigarh,2022,10,0.0,51.005,2.01,0.0
Chandigarh,2022,11,0.0,50.1,0.2,0.0
Chandigarh,2022,12,0.0,50.5,1.0,0.0
Chandigarh,2023,1,0.0,50.36,0.72,0.0
Chandigarh,2023,2,0.0,50.715,1.43,0.0
Chandigarh,2023,3,0.0,50.715,1.43,0.0
Chandigarh,2023,4,0.0,51.1,2.2,0.0
Chandigarh,2023,5,0.0,50.375,0.75,0.0
Chandigarh,2023,6,0.0,50.99,1.98,0.0
Chandigarh,2023,7,0.0,50.295,0.59,0.0
Chandigarh,2023,8,0.0,50.62,1.24,0.0
Chandigarh,2023,9,0.0,50.39,0.78,0.0
Chandigarh,2023,10,0.0,50.595,1.19,0.0
Chandigarh,2023,11,0.0,50.315,0.63,0.0
Chandigarh,2023,12,0.0,50.315,0.63,0.0
Chandigarh,2024,1,0.0,50.225,0.45,0.0
Chandigarh,2024,2,0.0,50.315,0.63,0.0
Chandigarh,2024,3,0.0,50.315,0.63,0.0
Chandigarh,2024,4,0.0,50.51,1.02,0.0
Chandigarh,2024,5,0.0,50.535,1.07,0.0
Chandigarh,2024,6,0.0,50.425,0.85,0.0
Chandigarh,2024,7,0.0,50.34,0.68,0.0
Chandigarh,2024,8,0.0,50.635,1.27,0.0
Chandigarh,2024,9,0.0,50.3,0.6,0.0
Chandigarh,2024,10,0.0,50.5,1.0,0.0
Chandigarh,2024,11,0.0,50.22,0.44,0.0
Chandigarh,2024,12,0.0,50.33,0.66,0.0
Chandigarh,2025,1,0.0,50.2,0.4,0.0
Chandigarh,2025,2,0.0,50.2,0.4,0.0
Chandigarh,2025,3,0.0,50.2,0.4,0.0
Chandigarh,2025,4,0.0,50.2,0.4,0.0
Chandigarh,2025,5,0.0,50.33,0.66,0.0
Chandigarh,2025,6,0.0,50.33,0.66,0.0
Chandigarh,2025,7,0.0,50.315,0.63,0.0
Chandigarh,2025,8,0.0,50.415,0.83,0.0
Chandigarh,2025,9,0.0,50.415,0.83,0.0
Chhattisgarh,2019,1,4201.665,14.950000000000001,8371.2,0.0
Chhattisgarh,2019,2,4399.425,15.765,8774.49,0.0
Chhattisgarh,2019,3,5069.85,15.889999999999999,10123.42,0.0
Chhattisgarh,2019,4,5136.13,17.575000000000003,10278.42,0.0
Chhattisgarh,2019,5,5220.33,5.87,10405.61,0.0
Chhattisgarh,2019,6,5126.345,15.58,10211.35,0.0
Chhattisgarh,2019,7,5238.62,12.405,10537.51,0.0
Chhattisgarh,2019,8,4755.655,12.125,9538.58,0.0
Chhattisgarh,2019,9,3951.2749999999996,10.455,7924.47,0.0
Chhattisgarh,2019,10,4247.79,14.36,8578.99,0.0
Chhattisgarh,2019,11,4808.015,15.465,9610.98,0.0
Chhattisgarh,2019,12,5255.9,14.035,10502.05,0.0
Chhattisgarh,2020,1,5466.799999999999,15.33,10929.24,0.0
Chhattisgarh,2020,2,5014.43,14.855,10061.48,0.0
Chhattisgarh,2020,3,5367.9400000000005,16.795,10758.12,0.0
Chhattisgarh,2020,4,4543.06,16.75,9140.28,0.0
Chhattisgarh,2020,5,5599.435,17.745,11247.21,0.0
Chhattisgarh,2020,6,5243.014999999999,12.575,10548.43,0.0
Chhattisgarh,2020,7,5646.47,13.76,11411.72,0.0
Chhattisgarh,2020,8,5648.054999999999,11.075000000000001,11343.94,0.0
Chhattisgarh,2020,9,5723.509999999999,14.74,11554.48,0.0
Chhattisgarh,2020,10,5755.9349999999995,15.06,11567.99,0.0
Chhattisgarh,2020,11,5766.29,16.615000000000002,11577.08,0.0
Chhattisgarh,2020,12,6157.214999999999,16.775000000000002,12364.27,0.0
Chhattisgarh,2021,1,6056.455,16.675,12206.26,0.0
Chhattisgarh,2021,2,5464.885,17.635,11022.05,0.0
Chhattisgarh,2021,3,6293.875,17.615000000000002,12683.82,0.0
Chhattisgarh,2021,4,6716.425,14.875,13502.04,0.0
Chhattisgarh,2021,5,6093.33,18.885,12245.06,0.0
Chhattisgarh,2021,6,5821.415,14.685,11708.66,0.0
Chhattisgarh,2021,7,5988.335,13.295,12068.28,0.0
Chhattisgarh,2021,8,6205.09,17.905,12577.09,0.0
Chhattisgarh,2021,9,4904.835,16.645,9964.07,0.0
Chhattisgarh,2021,10,5396.425,21.9,10929.32,0.0
Chhattisgarh,2021,11,5149.985,17.875,10360.96,0.0
Chhattisgarh,2021,12,6073.425,18.759999999999998,12213.66,0.0
Chhattisgarh,2022,1,5997.6050000000005,18.415,12085.47,0.0
Chhattisgarh,2022,2,5804.71,22.255000000000003,11684.27,0.0
Chhattisgarh,2022,3,6873.94,24.62,13874.3,0.0
Chhattisgarh,2022,4,6178.32,21.925,12470.89,0.0
Chhattisgarh,2022,5,5882.57,23.245,11846.87,0.0
Chhattisgarh,2022,6,5715.66,19.85,11506.86,0.0
Chhattisgarh,2022,7,5423.055,15.505,10870.2,0.0
Chhattisgarh,2022,8,5117.805,19.96,10288.28,0.0
Chhattisgarh,2022,9,5411.839999999999,22.189999999999998,10919.7,0.0
Chhattisgarh,2022,10,5432.935,28.075,10957.0,0.0
Chhattisgarh,2022,11,5892.97,26.325,11814.66,0.0
Chhattisgarh,2022,12,6486.9349999999995,30.415,13087.25,0.0
Chhattisgarh,2023,1,6819.4,36.03,13759.69,0.0
Chhattisgarh,2023,2,6368.745,39.214999999999996,12853.62,0.0
Chhattisgarh,2023,3,7160.125,37.574999999999996,14464.59,0.0
Chhattisgarh,2023,4,7021.725,36.305,14166.74,0.0
Chhattisgarh,2023,5,7153.085,20.32,14409.54,0.0
Chhattisgarh,2023,6,6694.240000000001,32.370000000000005,13475.52,0.0
Chhattisgarh,2023,7,6500.205,28.83,13113.37,0.0
Chhattisgarh,2023,8,6346.01,29.475,12852.01,0.0
Chhattisgarh,2023,9,6510.9800000000005,47.44,13205.63,0.0
Chhattisgarh,2023,10,7166.8150000000005,46.835,14520.12,0.0
Chhattisgarh,2023,11,6361.795,29.1,12814.53,0.0
Chhattisgarh,2023,12,6743.2,42.77,13615.44,0.0
Chhattisgarh,2024,1,7339.115000000001,39.725,14810.0,0.0
Chhattisgarh,2024,2,6753.44,56.175,13650.29,0.0
Chhattisgarh,2024,3,7193.525,65.95,14554.64,0.0
Chhattisgarh,2024,4,7312.34,68.875,14798.6,0.0
Chhattisgarh,2024,5,7713.375,77.255,15618.87,0.0
Chhattisgarh,2024,6,7244.330000000001,61.795,14628.62,0.0
Chhattisgarh,2024,7,6751.26,43.715,13660.63,0.0
Chhattisgarh,2024,8,6127.355,49.545,12461.34,0.0
Chhattisgarh,2024,9,6076.1449999999995,61.105000000000004,12410.95,0.0
Chhattisgarh,2024,10,6720.53,64.355,13711.26,0.0
Chhattisgarh,2024,11,6381.01,57.68,12930.06,0.0
Chhattisgarh,2024,12,7216.49,62.364999999999995,14624.13,0.0
Chhattisgarh,2025,1,7653.76,64.73,15520.41,0.0
Chhattisgarh,2025,2,7123.915,77.57000000000001,14491.25,0.0
Chhattisgarh,2025,3,7482.225,78.015,15220.62,0.0
Chhattisgarh,2025,4,7132.325,82.5,14477.44,0.0
Chhattisgarh,2025,5,7070.865,76.99499999999999,14345.66,0.0
Chhattisgarh,2025,6,7114.29,70.465,14409.83,0.0
Chhattisgarh,2025,7,6811.83,46.285000000000004,13782.32,0.0
Chhattisgarh,2025,8,6707.525,47.14,13627.89,0.0
Chhattisgarh,2025,9,6283.82,76.905,12871.84,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,1,0.0,51.165,2.33,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,2,0.0,51.215,2.43,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,3,0.0,51.475,2.95,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,4,0.0,51.41,2.82,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,5,0.0,51.39,2.78,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,6,0.0,50.92,1.84,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,7,0.0,50.865,1.73,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,8,0.0,50.855,1.71,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,9,0.0,50.845,1.69,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,10,0.0,51.205,2.41,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,11,0.0,51.145,2.29,0.0
Dadra and Nagar Haveli and Daman and Diu,2019,12,0.0,51.35,2.7,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,1,0.0,51.285,2.57,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,2,0.0,51.345,2.69,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,3,0.0,51.395,2.79,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,4,0.0,51.605,3.21,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,5,0.0,51.46,2.92,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,6,0.0,45.895,2.49,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,7,0.0,31.689999999999998,3.41,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,8,0.0,31.255,3.05,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,9,0.0,37.8,3.18,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,10,0.0,36.14,4.03,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,11,0.0,37.285000000000004,4.09,0.0
Dadra and Nagar Haveli and Daman and Diu,2020,12,0.0,36.97,4.17,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,1,0.0,45.395,7.19,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,2,0.0,46.325,7.82,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,3,0.0,44.13,6.44,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,4,0.0,47.035,4.72,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,5,0.0,47.37,8.56,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,6,0.0,48.38,9.42,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,7,0.0,47.155,8.49,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,8,0.0,44.91,6.02,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,9,0.0,43.84,6.06,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,10,0.0,46.76499999999999,8.04,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,11,0.0,47.785000000000004,8.8,0.0
Dadra and Nagar Haveli and Daman and Diu,2021,12,0.0,48.525,9.18,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,1,0.0,46.885000000000005,8.53,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,2,0.0,47.794999999999995,8.81,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,3,0.0,48.715,10.19,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,4,0.0,43.65,8.34,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,5,0.0,45.305,5.68,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,6,0.0,44.87,5.44,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,7,0.0,50.375,0.75,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,8,0.0,50.5,1.0,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,9,0.0,50.625,1.25,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,10,0.0,50.68,1.36,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,11,0.0,50.68,1.36,0.0
Dadra and Nagar Haveli and Daman and Diu,2022,12,0.0,50.63,1.26,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,1,0.0,50.645,1.29,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,2,0.0,50.72,1.44,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,3,0.0,50.755,1.51,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,4,0.0,34.405,2.44,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,5,0.0,30.84,2.66,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,6,0.0,26.99,2.19,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,7,0.0,18.404999999999998,1.81,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,8,0.0,24.59,2.2,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,9,0.0,25.97,2.28,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,10,0.0,28.325,2.57,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,11,0.0,27.985,2.34,0.0
Dadra and Nagar Haveli and Daman and Diu,2023,12,0.0,25.055,2.32,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,1,0.0,29.245,2.43,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,2,0.0,29.05,2.63,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,3,0.0,30.34,2.98,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,4,0.0,34.28,2.68,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,5,0.0,31.695,2.74,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,6,0.0,27.9,2.29,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,7,0.0,26.060000000000002,1.36,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,8,0.0,22.759999999999998,2.11,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,9,0.0,25.71,2.27,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,10,0.0,26.785,2.35,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,11,0.0,26.785,2.35,0.0
Dadra and Nagar Haveli and Daman and Diu,2024,12,0.0,27.415,2.56,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,1,0.0,27.415,2.56,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,2,0.0,30.32,2.68,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,3,0.0,30.32,2.68,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,4,0.0,30.32,2.68,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,5,0.0,31.695,2.74,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,6,0.0,31.695,2.74,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,7,0.0,31.695,2.74,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,8,0.0,31.695,2.74,0.0
Dadra and Nagar Haveli and Daman and Diu,2025,9,0.0,31.695,2.74,0.0
Delhi,2019,1,0.0,0.285,534.56,0.0
Delhi,2019,2,0.0,0.28500000000000003,234.64,0.0
Delhi,2019,3,0.0,0.43,277.56,0.0
Delhi,2019,4,0.0,8.02,494.47,0.0
Delhi,2019,5,0.0,9.635,531.71,0.0
Delhi,2019,6,0.0,8.305,657.44,0.0
Delhi,2019,7,0.0,6.735,632.48,0.0
Delhi,2019,8,0.0,7.47,588.91,0.0
Delhi,2019,9,0.0,7.3,686.32,0.0
Delhi,2019,10,0.0,7.54,543.26,0.0
Delhi,2019,11,0.0,5.325,454.63,0.0
Delhi,2019,12,0.0,4.34,446.56,0.0
Delhi,2020,1,0.0,4.285,478.62,0.0
Delhi,2020,2,0.0,6.705,475.59,0.0
Delhi,2020,3,0.0,5.17,448.81,0.0
Delhi,2020,4,0.0,9.2,384.23,0.0
Delhi,2020,5,0.0,12.95,529.64,0.0
Delhi,2020,6,0.0,11.175,525.89,0.0
Delhi,2020,7,0.0,10.26,510.33,0.0
Delhi,2020,8,0.0,8.865,454.17,0.0
Delhi,2020,9,0.0,10.705,404.14,0.0
Delhi,2020,10,0.0,10.295,530.06,0.0
Delhi,2020,11,0.0,10.265,539.75,0.0
Delhi,2020,12,0.0,7.260000000000001,527.87,0.0
Delhi,2021,1,0.0,7.695,383.83,0.0
Delhi,2021,2,0.0,7.38,388.59,0.0
Delhi,2021,3,0.0,8.955,552.2,0.0
Delhi,2021,4,0.0,9.0,534.02,0.0
Delhi,2021,5,0.0,9.155,481.47,0.0
Delhi,2021,6,0.0,9.235,457.95,0.0
Delhi,2021,7,0.0,12.305,438.6,0.0
Delhi,2021,8,0.0,12.09,484.59,0.0
Delhi,2021,9,0.0,12.469999999999999,409.01,0.0
Delhi,2021,10,0.0,11.695,599.08,0.0
Delhi,2021,11,0.0,12.43,416.17,0.0
Delhi,2021,12,0.0,12.49,405.27,0.0
Delhi,2022,1,0.0,12.445,413.55,0.0
Delhi,2022,2,0.0,12.674999999999999,377.4,0.0
Delhi,2022,3,0.0,12.59,390.2,0.0
Delhi,2022,4,0.0,11.695,597.9,0.0
Delhi,2022,5,0.0,13.48,523.86,0.0
Delhi,2022,6,0.0,13.98,425.58,0.0
Delhi,2022,7,0.0,14.02,419.41,0.0
Delhi,2022,8,0.0,14.08,410.32,0.0
Delhi,2022,9,0.0,14.34,374.98,0.0
Delhi,2022,10,0.0,12.815,199.79,0.0
Delhi,2022,11,0.0,11.69,271.11,0.0
Delhi,2022,12,0.0,11.704999999999998,269.86,0.0
Delhi,2023,1,0.0,11.045,352.88,0.0
Delhi,2023,2,0.0,11.36,312.21,0.0
Delhi,2023,3,0.0,14.100000000000001,156.59,0.0
Delhi,2023,4,0.0,12.920000000000002,199.45,0.0
Delhi,2023,5,0.0,11.66,281.47,0.0
Delhi,2023,6,0.0,10.975000000000001,362.77,0.0
Delhi,2023,7,0.0,11.47,300.61,0.0
Delhi,2023,8,0.0,10.075000000000001,584.53,0.0
Delhi,2023,9,0.0,10.22,532.58,0.0
Delhi,2023,10,0.0,10.190000000000001,543.52,0.0
Delhi,2023,11,0.0,11.5,297.38,0.0
Delhi,2023,12,0.0,11.245000000000001,325.73,0.0
Delhi,2024,1,0.0,10.565000000000001,439.33,0.0
Delhi,2024,2,0.0,11.120000000000001,342.0,0.0
Delhi,2024,3,0.0,11.74,274.56,0.0
Delhi,2024,4,0.0,11.030000000000001,355.23,0.0
Delhi,2024,5,0.0,9.645,827.09,0.0
Delhi,2024,6,0.0,9.655000000000001,819.84,0.0
Delhi,2024,7,0.0,10.21,536.27,0.0
Delhi,2024,8,0.0,10.57,437.94,0.0
Delhi,2024,9,0.0,11.33,315.89,0.0
Delhi,2024,10,0.0,10.935,369.72,0.0
Delhi,2024,11,0.0,13.49,176.14,0.0
Delhi,2024,12,0.0,18.23,89.41,0.0
Delhi,2025,1,0.0,14.18,154.31,0.0
Delhi,2025,2,0.0,11.530000000000001,294.42,0.0
Delhi,2025,3,0.0,12.040000000000001,250.68,0.0
Delhi,2025,4,0.0,10.63,424.61,0.0
Delhi,2025,5,0.0,10.675,416.19,0.0
Delhi,2025,6,0.0,10.31,504.4,0.0
Delhi,2025,7,0.0,10.58,435.31,0.0
Delhi,2025,8,0.0,11.39,308.94,0.0
Delhi,2025,9,0.0,12.515,220.06,0.0
Goa,2019,1,0.0,0.0,0.0,0.0
Goa,2019,2,0.0,0.0,0.0,0.0
Goa,2019,3,0.0,0.0,0.0,0.0
Goa,2019,4,0.0,0.0,0.0,0.0
Goa,2019,5,0.0,0.0,0.0,0.0
Goa,2019,6,0.0,0.0,0.0,0.0
Goa,2019,7,0.0,0.0,0.0,0.0
Goa,2019,8,0.0,0.0,0.0,0.0
Goa,2019,9,0.0,0.0,0.0,0.0
Goa,2019,10,0.0,50.06,0.12,0.0
Goa,2019,11,0.0,50.07,0.14,0.0
Goa,2019,12,0.0,50.07,0.14,0.0
Goa,2020,1,0.0,50.07,0.14,0.0
Goa,2020,2,0.0,50.075,0.15,0.0
Goa,2020,3,0.0,50.065,0.13,0.0
Goa,2020,4,0.0,50.075,0.15,0.0
Goa,2020,5,0.0,50.07,0.14,0.0
Goa,2020,6,0.0,50.045,0.09,0.0
Goa,2020,7,0.0,50.045,0.09,0.0
Goa,2020,8,0.0,50.045,0.09,0.0
Goa,2020,9,0.0,50.05,0.1,0.0
Goa,2020,10,0.0,50.06,0.12,0.0
Goa,2020,11,0.0,50.07,0.14,0.0
Goa,2020,12,0.0,50.07,0.14,0.0
Goa,2021,1,0.0,50.07,0.14,0.0
Goa,2021,2,0.0,50.05,0.1,0.0
Goa,2021,3,0.0,50.075,0.15,0.0
Goa,2021,4,0.0,50.075,0.15,0.0
Goa,2021,5,0.0,50.05,0.1,0.0
Goa,2021,6,0.0,50.05,0.1,0.0
Goa,2021,7,0.0,50.04,0.08,0.0
Goa,2021,8,0.0,50.055,0.11,0.0
Goa,2021,9,0.0,50.05,0.1,0.0
Goa,2021,10,0.0,50.05,0.1,0.0
Goa,2021,11,0.0,50.055,0.11,0.0
Goa,2021,12,0.0,50.300000000000004,1.35,0.0
Goa,2022,1,0.0,47.650000000000006,1.61,0.0
Goa,2022,2,0.0,47.36,1.97,0.0
Goa,2022,3,0.0,42.515,2.78,0.0
Goa,2022,4,0.0,25.21,0.84,0.0
Goa,2022,5,0.0,25.21,0.84,0.0
Goa,2022,6,0.0,25.21,0.84,0.0
Goa,2022,7,0.0,39.875,1.93,0.0
Goa,2022,8,0.0,39.875,1.93,0.0
Goa,2022,9,0.0,39.805,1.93,0.0
Goa,2022,10,0.0,39.805,1.93,0.0
Goa,2022,11,0.0,39.805,1.93,0.0
Goa,2022,12,0.0,39.805,1.93,0.0
Goa,2023,1,0.0,39.805,1.93,0.0
Goa,2023,2,0.0,39.875,1.93,0.0
Goa,2023,3,0.0,39.805,1.93,0.0
Goa,2023,4,0.0,39.805,1.93,0.0
Goa,2023,5,0.0,48.160000000000004,6.99,0.0
Goa,2023,6,0.0,48.160000000000004,6.99,0.0
Goa,2023,7,0.0,48.160000000000004,6.99,0.0
Goa,2023,8,0.0,48.160000000000004,6.99,0.0
Goa,2023,9,0.0,46.145,5.44,0.0
Goa,2023,10,0.0,46.145,5.44,0.0
Goa,2023,11,0.0,46.145,5.44,0.0
Goa,2023,12,0.0,46.145,5.44,0.0
Goa,2024,1,0.0,46.145,5.44,0.0
Goa,2024,2,0.0,46.145,5.44,0.0
Goa,2024,3,0.0,46.145,5.44,0.0
Goa,2024,4,0.0,46.145,5.44,0.0
Goa,2024,5,0.0,46.145,5.44,0.0
Goa,2024,6,0.0,46.145,5.44,0.0
Goa,2024,7,0.0,46.145,5.44,0.0
Goa,2024,8,0.0,46.145,5.44,0.0
Goa,2024,9,0.0,46.145,5.44,0.0
Goa,2024,10,0.0,46.145,5.44,0.0
Goa,2024,11,0.0,46.145,5.44,0.0
Goa,2024,12,0.0,46.145,5.44,0.0
Goa,2025,1,0.0,46.145,5.44,0.0
Goa,2025,2,0.0,46.145,5.44,0.0
Goa,2025,3,0.0,46.145,5.44,0.0
Goa,2025,4,0.0,46.145,5.44,0.0
Goa,2025,5,0.0,46.145,5.44,0.0
Goa,2025,6,0.0,46.145,5.44,0.0
Goa,2025,7,0.0,46.145,5.44,0.0
Goa,2025,8,0.0,46.145,5.44,0.0
Goa,2025,9,0.0,46.145,5.44,0.0
Gujarat,2019,1,4113.655,117.855,10231.79,393.765
Gujarat,2019,2,3608.545,119.725,9012.77,380.43
Gujarat,2019,3,3992.085,153.595,10175.93,398.585
Gujarat,2019,4,3974.7400000000002,155.86,10751.4,520.5749999999999
Gujarat,2019,5,4341.71,163.18,11762.48,690.6800000000001
Gujarat,2019,6,3542.5049999999997,133.38,10182.59,750.8599999999999
Gujarat,2019,7,3219.055,144.305,10356.7,1081.49
Gujarat,2019,8,3272.0750000000003,114.75,10149.05,623.215
Gujarat,2019,9,3084.795,103.80000000000001,10021.61,297.57
Gujarat,2019,10,3620.29,144.185,10566.57,291.96000000000004
Gujarat,2019,11,3496.32,139.32,9839.23,410.135
Gujarat,2019,12,3656.3799999999997,165.68,10584.63,698.615
Gujarat,2020,1,3935.1400000000003,180.025,10623.95,552.0699999999999
Gujarat,2020,2,3705.3399999999997,184.955,10487.51,484.31
Gujarat,2020,3,2853.065,204.005,9339.44,538.9000000000001
Gujarat,2020,4,2161.8900000000003,205.25,8587.5,550.0600000000001
Gujarat,2020,5,2555.47,221.93,10080.03,906.395
Gujarat,2020,6,2846.9900000000002,172.29000000000002,9983.41,520.4649999999999
Gujarat,2020,7,3013.455,165.88500000000002,10158.12,615.555
Gujarat,2020,8,2451.6099999999997,126.675,8878.71,830.1
Gujarat,2020,9,3514.535,153.13,11040.94,277.67
Gujarat,2020,10,3972.005,179.455,11669.58,302.81
Gujarat,2020,11,3629.3900000000003,188.935,10540.06,542.385
Gujarat,2020,12,4060.21,206.0,11107.98,555.2850000000001
Gujarat,2021,1,3807.3700000000003,230.35,10382.64,613.815
Gujarat,2021,2,3527.8599999999997,221.45499999999998,9475.05,375.03000000000003
Gujarat,2021,3,3365.785,268.52500000000003,9955.26,505.04999999999995
Gujarat,2021,4,3256.83,264.84000000000003,9600.24,545.215
Gujarat,2021,5,2217.64,288.64000000000004,8364.44,978.94
Gujarat,2021,6,2069.865,267.815,8466.86,1081.48
Gujarat,2021,7,2308.285,238.325,9057.07,1400.09
Gujarat,2021,8,2123.5,240.815,8115.14,985.46
Gujarat,2021,9,1203.67,194.395,4938.67,564.225
Gujarat,2021,10,1760.41,289.495,6239.59,361.8
Gujarat,2021,11,1710.6299999999999,292.57500000000005,5776.08,542.47
Gujarat,2021,12,2213.2949999999996,301.53499999999997,7193.39,738.37
Gujarat,2022,1,2152.13,331.38,6900.4,643.825
Gujarat,2022,2,1683.9750000000001,340.255,5620.17,509.135
Gujarat,2022,3,2421.67,385.205,7614.71,696.855
Gujarat,2022,4,3181.0750000000003,425.22999999999996,9556.27,830.85
Gujarat,2022,5,2743.6299999999997,467.60999999999996,9962.84,1436.25
Gujarat,2022,6,2896.305,423.76,9581.86,1105.645
Gujarat,2022,7,1838.675,320.815,7490.67,1123.2849999999999
Gujarat,2022,8,1771.935,328.38,7498.75,825.42
Gujarat,2022,9,2165.225,392.485,7865.3,585.89
Gujarat,2022,10,2022.48,451.455,7198.67,486.34000000000003
Gujarat,2022,11,2163.035,417.12,6535.57,361.525
Gujarat,2022,12,2388.105,423.165,7856.52,805.785
Gujarat,2023,1,2082.1299999999997,508.9,7950.02,1073.31
Gujarat,2023,2,1863.625,534.2199999999999,6633.61,495.245
Gujarat,2023,3,1880.885,541.2,6887.2,592.285
Gujarat,2023,4,2673.155,580.035,9136.42,747.21
Gujarat,2023,5,3012.355,720.025,12310.12,1839.82
Gujarat,2023,6,2585.4550000000004,458.185,9791.89,1298.9750000000001
Gujarat,2023,7,2709.805,393.745,9802.89,1070.13
Gujarat,2023,8,3288.7400000000002,465.53,14119.81,1915.8449999999998
Gujarat,2023,9,3489.58,506.615,12375.18,995.195
Gujarat,2023,10,4148.245,615.455,12811.12,453.875
Gujarat,2023,11,3074.965,515.4449999999999,9613.66,645.48
Gujarat,2023,12,3198.87,537.8399999999999,10836.09,1023.5550000000001
Gujarat,2024,1,3752.81,618.4,11592.54,733.9499999999999
Gujarat,2024,2,3320.965,610.5,11107.38,880.69
Gujarat,2024,3,3384.5449999999996,772.865,11901.77,901.985
Gujarat,2024,4,4100.245,792.715,14269.61,972.9499999999999
Gujarat,2024,5,4206.67,881.82,16290.2,1530.42
Gujarat,2024,6,4172.68,740.035,15709.42,1395.555
Gujarat,2024,7,3675.375,597.265,13153.7,1449.96
Gujarat,2024,8,3098.795,622.185,13558.33,1590.61
Gujarat,2024,9,2420.57,752.2900000000001,10911.61,781.37
Gujarat,2024,10,3813.1349999999998,813.625,12406.08,442.495
